time,price,volume
1579566000000,5.20,598081.72
1579566000000,5.20,595931.54
1579566060000,5.20,595931.54
1579566120000,5.20,595931.54
1579566120000,5.20,594197.44
1579566180000,5.20,594197.44
1579566180000,5.20,594197.44
1579566240000,5.20,594197.44
1579566240000,5.20,594197.44
1579566300000,5.20,594197.44
1579566300000,5.20,594197.44
1579566360000,5.20,592314.26
1579566360000,5.18,593280.26
1579566420000,5.18,591440.79
1579566420000,5.18,589794.08
1579566480000,5.18,589794.08
1579566480000,5.18,589794.08
1579566540000,5.18,589794.08
1579566540000,5.18,589794.08
1579566600000,5.18,589794.08
1579566600000,5.18,589794.08
1579566660000,5.18,591278.78
1579566660000,5.18,591278.78
1579566720000,5.18,590498.94
1579566720000,5.18,590498.94
1579566780000,5.18,590498.94
1579566780000,5.18,590498.94
1579566840000,5.18,590498.94
1579566840000,5.18,590498.94
1579566900000,5.18,590682.69
1579566900000,5.18,590682.69
1579566960000,5.18,591813.76
1579566960000,5.18,591813.76
1579567020000,5.18,591813.76
1579567020000,5.18,592540.41
1579567080000,5.18,592540.41
1579567140000,5.18,592540.41
1579567140000,5.18,592540.41
1579567200000,5.18,592540.41
1579567200000,5.18,592540.41
1579567260000,5.18,592660.41
1579567260000,5.18,592660.41
1579567320000,5.18,592660.41
1579567320000,5.18,592660.41
1579567380000,5.18,590660.41
1579567380000,5.18,590660.41
1579567440000,5.18,590660.41
1579567440000,5.18,591112.32
1579567500000,5.17,592657.03
1579567500000,5.17,592657.03
1579567560000,5.17,592657.03
1579567560000,5.17,592657.03
1579567620000,5.17,592657.03
1579567620000,5.17,592657.03
1579567680000,5.17,592657.03
1579567680000,5.17,592657.03
1579567740000,5.17,592657.03
1579567740000,5.17,592657.03
1579567800000,5.17,592657.03
1579567800000,5.17,592657.03
1579567860000,5.17,592657.03
1579567860000,5.17,592657.03
1579567920000,5.17,589681.03
1579567980000,5.17,589680.03
1579567980000,5.17,589680.03
1579568040000,5.17,589680.03
1579568040000,5.17,589679.03
1579568100000,5.17,589679.03
1579568100000,5.17,589679.03
1579568160000,5.17,589677.03
1579568160000,5.17,589677.03
1579568220000,5.17,589478.88
1579568220000,5.17,589478.88
1579568280000,5.17,589462.40
1579568280000,5.17,589462.40
1579568340000,5.17,589462.40
1579568340000,5.17,589462.40
1579568400000,5.17,589462.40
1579568400000,5.17,589462.40
1579568460000,5.17,589462.40
1579568460000,5.17,589462.40
1579568520000,5.17,589462.40
1579568520000,5.17,589731.56
1579568580000,5.17,589731.56
1579568580000,5.17,589731.56
1579568640000,5.17,589460.30
1579568640000,5.17,589460.30
1579568700000,5.17,589460.30
1579568700000,5.17,589459.30
1579568760000,5.17,589459.30
1579568760000,5.17,589459.30
1579568820000,5.17,589459.30
1579568820000,5.17,589459.30
1579568880000,5.17,589924.14
1579568940000,5.17,589924.14
1579568940000,5.17,589821.69
1579569000000,5.17,589821.69
1579569000000,5.17,589821.69
1579569060000,5.17,589821.69
1579569060000,5.17,589821.69
1579569120000,5.17,589821.69
1579569120000,5.17,589821.69
1579569180000,5.17,589821.69
1579569180000,5.17,589821.69
1579569240000,5.17,589821.69
1579569240000,5.17,589859.59
1579569300000,5.17,589859.59
1579569300000,5.17,589323.16
1579569360000,5.17,585579.95
1579569360000,5.17,584047.78
1579569420000,5.17,584044.80
1579569420000,5.17,584044.80
1579569480000,5.17,583503.69
1579569480000,5.17,583436.67
1579569540000,5.17,583288.30
1579569540000,5.17,584082.45
1579569600000,5.17,584082.45
1579569600000,5.17,584082.45
1579569660000,5.17,584082.45
1579569660000,5.17,584057.40
1579569720000,5.17,584049.62
1579569720000,5.17,584049.62
1579569780000,5.17,584049.62
1579569780000,5.17,585176.93
1579569840000,5.17,585176.93
1579569900000,5.17,585176.93
1579569900000,5.17,585176.93
1579569960000,5.17,585071.68
1579569960000,5.17,585071.68
1579570020000,5.17,585071.68
1579570020000,5.17,585071.68
1579570080000,5.17,585071.68
1579570080000,5.17,579023.23
1579570140000,5.17,569045.33
1579570140000,5.17,569045.33
1579570200000,5.17,569045.33
1579570200000,5.17,569045.33
1579570260000,5.17,569045.33
1579570260000,5.17,569045.33
1579570320000,5.17,569045.33
1579570320000,5.17,569045.33
1579570380000,5.17,569045.33
1579570380000,5.17,569045.33
1579570440000,5.20,572502.55
1579570440000,5.20,572502.55
1579570500000,5.20,571860.94
1579570500000,5.20,571860.94
1579570560000,5.20,571860.94
1579570560000,5.19,571861.94
1579570620000,5.19,571861.94
1579570620000,5.19,571861.94
1579570680000,5.19,571861.94
1579570680000,5.19,571861.94
1579570740000,5.19,571861.94
1579570740000,5.19,571861.94
1579570800000,5.19,571861.94
1579570860000,5.20,575476.32
1579570860000,5.20,578360.93
1579570920000,5.20,578360.93
1579570920000,5.20,578360.93
1579570980000,5.20,578360.93
1579570980000,5.20,578360.93
1579571040000,5.20,578360.93
1579571040000,5.20,578360.93
1579571100000,5.20,578360.93
1579571100000,5.20,578360.93
1579571160000,5.20,578360.93
1579571160000,5.20,578360.93
1579571220000,5.20,578360.93
1579571220000,5.20,578360.93
1579571280000,5.20,578360.93
1579571280000,5.20,578360.93
1579571340000,5.20,578360.93
1579571340000,5.19,578269.23
1579571400000,5.19,578078.39
1579571400000,5.19,578078.39
1579571460000,5.19,578078.39
1579571460000,5.19,578078.39
1579571520000,5.19,578078.39
1579571520000,5.19,578078.39
1579571580000,5.19,578078.39
1579571580000,5.19,578078.39
1579571640000,5.19,578078.39
1579571640000,5.19,578078.39
1579571700000,5.19,578078.39
1579571700000,5.19,578078.39
1579571760000,5.19,578078.39
1579571760000,5.19,578078.39
1579571820000,5.19,578078.39
1579571880000,5.19,578078.39
1579571880000,5.19,578078.39
1579571940000,5.19,578078.39
1579571940000,5.19,578078.39
1579572000000,5.17,578679.39
1579572000000,5.17,578679.39
1579572060000,5.17,578679.39
1579572060000,5.17,578679.39
1579572120000,5.17,578679.39
1579572120000,5.17,578679.39
1579572180000,5.17,578679.39
1579572180000,5.17,578679.39
1579572240000,5.17,578679.39
1579572240000,5.17,578679.39
1579572300000,5.17,578679.39
1579572300000,5.17,578679.39
1579572360000,5.16,580118.11
1579572360000,5.16,580118.11
1579572420000,5.16,580416.68
1579572420000,5.17,580916.68
1579572480000,5.17,580916.68
1579572540000,5.17,580916.68
1579572540000,5.17,580916.68
1579572600000,5.17,580916.68
1579572600000,5.16,582660.86
1579572660000,5.16,582660.86
1579572660000,5.16,583311.77
1579572720000,5.16,583861.77
1579572720000,5.16,583861.77
1579572780000,5.16,581977.77
1579572780000,5.16,581273.54
1579572840000,5.16,581273.54
1579572840000,5.16,580673.54
1579572900000,5.16,576893.75
1579572900000,5.16,569187.26
1579572960000,5.16,568074.35
1579572960000,5.16,566694.56
1579573020000,5.16,563151.14
1579573020000,5.16,563151.14
1579573080000,5.16,563151.14
1579573080000,5.16,563151.14
1579573140000,5.16,563151.14
1579573140000,5.16,563054.54
1579573200000,5.16,563054.54
1579573200000,5.16,563054.54
1579573260000,5.16,563054.54
1579573260000,5.16,562797.54
1579573320000,5.16,562797.54
1579573320000,5.16,562797.54
1579573380000,5.16,562797.54
1579573440000,5.16,561408.47
1579573440000,5.16,561185.78
1579573500000,5.16,561030.78
1579573500000,5.16,560418.72
1579573560000,5.16,556701.15
1579573560000,5.17,557167.30
1579573620000,5.17,556987.79
1579573620000,5.17,555362.52
1579573680000,5.17,554883.07
1579573680000,5.17,554788.68
1579573740000,5.17,554274.95
1579573740000,5.17,554274.95
1579573800000,5.17,554274.95
1579573800000,5.17,554274.95
1579573860000,5.17,553481.34
1579573860000,5.17,553267.57
1587006360000,5.17,840585.40
1587006360000,6.63,839858.83
1587006420000,6.67,839927.81
1587006420000,6.67,839927.81
1587006480000,6.67,839836.22
1587006480000,6.67,839887.22
1587006540000,6.67,839887.22
1587006540000,6.67,839887.22
1587006600000,6.67,839887.22
1587006600000,6.67,839887.22
1587006660000,6.66,839915.68
1587008400000,6.69,863559.07
1587008400000,6.69,863559.07
1587008460000,6.69,864311.41
1587008460000,6.68,865904.41
1587008520000,6.69,868941.51
1587008520000,6.68,869311.41
1587008580000,6.68,869311.41
1587008580000,6.68,869311.41
1587008640000,6.68,869311.41
1587008640000,6.68,869311.41
1587008700000,6.69,869419.00
1587008700000,6.69,869419.00
1587008760000,6.69,869419.00
1587008760000,6.69,869419.00
1587008820000,6.73,869441.50
1587008820000,6.73,869381.50
1587008880000,6.73,869381.50
1587008880000,6.73,869381.50
1587008940000,6.73,869381.50
1587009000000,6.73,869381.50
1587009000000,6.73,869381.50
1587009060000,6.73,869381.50
1587009060000,6.73,869381.50
1587009120000,6.7,869382.50
1587009120000,6.7,869384.50
1587009180000,6.7,869384.50
1587009180000,6.7,869384.50
1587009240000,6.7,869730.25
1587009240000,6.7,869700.81
1587009300000,6.71,869880.94
1587009300000,6.71,869880.94
1587009360000,6.73,870058.44
1587009360000,6.73,870058.44
1587009420000,6.73,870058.44
1587009420000,6.73,870058.44
1587009480000,6.73,870058.44
1587009480000,6.73,870058.44
1587009540000,6.73,870058.44
1587009540000,6.74,871558.44
1587009600000,6.74,872266.65
1587009660000,6.74,872266.65
1587009660000,6.7,872267.65
1587009720000,6.7,872267.65
1587009720000,6.7,872269.65
1587009780000,6.7,872296.65
1587009780000,6.7,873002.38
1587009840000,6.7,873101.38
1587009840000,6.7,873101.38
1587009900000,6.7,873101.38
1587009900000,6.7,873101.38
1587009960000,6.7,873101.38
1587009960000,6.7,873101.38
1587010020000,6.7,873101.38
1587010020000,6.7,873101.38
1587010080000,6.7,873101.38
1587010080000,6.7,874201.38
1587010140000,6.7,874201.38
1587010140000,6.7,874201.38
1587010200000,6.7,874201.38
1587010200000,6.7,874201.38
1587010260000,6.7,874201.38
1587010260000,6.73,874210.38
1587010320000,6.73,874242.45
1587010320000,6.73,874242.45
1587010380000,6.73,874242.45
1587010440000,6.73,874242.45
1587010440000,6.73,874242.45
1587010500000,6.7,874244.45
1587010500000,6.71,874691.53
1587010560000,6.71,874691.53
1587010560000,6.7,874778.32
1587010620000,6.7,874778.32
1587010620000,6.72,874814.32
1587010680000,6.7,874815.32
1587010680000,6.7,874815.32
1587010740000,6.7,875155.56
1587010740000,6.7,875155.56
1587010800000,6.7,875155.56
1587010800000,6.7,875155.56
1587010860000,6.7,875155.56
1587010860000,6.7,875155.56
1587010920000,6.7,875155.56
1587010920000,6.7,879375.80
1587010980000,6.7,880054.46
1587011040000,6.7,880054.46
1587011040000,6.69,880101.95
1587011100000,6.69,880101.95
1587011100000,6.69,880101.95
1587011160000,6.73,880124.95
1587011160000,6.69,880125.95
1587011220000,6.69,880125.95
1587011220000,6.69,880125.95
1587011280000,6.69,880125.95
1587011280000,6.69,880125.95
1587011340000,6.73,880352.02
1587011340000,6.68,880349.87
1587011400000,6.69,880350.87
1587011400000,6.69,880350.87
1587011460000,6.69,880350.87
1587011460000,6.69,880350.87
1587011520000,6.69,880350.87
1587011520000,6.74,881499.77
1587011580000,6.75,881541.41
1587011580000,6.71,881542.41
1587011640000,6.7,883141.27
1587011700000,6.69,883367.58
1587011700000,6.69,883367.58
1587011760000,6.69,883367.58
1587011760000,6.69,883367.58
1587011820000,6.7,885136.40
1587011820000,6.69,885137.40
1587011880000,6.69,885137.40
1587011880000,6.69,885137.40
1587011940000,6.69,883685.49
1587011940000,6.69,883685.49
1587012000000,6.69,886473.93
1587012000000,6.68,886474.93
1587012060000,6.68,886474.93
1587012060000,6.68,886474.93
1587012120000,6.68,886474.93
1587012120000,6.74,886478.03
1587012180000,6.74,886478.03
1587012180000,6.73,886479.12
1587012240000,6.73,887376.70
1587012240000,6.73,887376.70
1587012300000,6.73,887376.70
1587012360000,6.73,887376.70
1587012360000,6.73,887376.70
1587012420000,6.73,887376.70
1587012420000,6.73,887012.00
1587012480000,6.73,887012.00
1587012480000,6.73,887012.00
1587012540000,6.73,887012.00
1587012540000,6.73,887012.00
1587012600000,6.73,887012.00
1587012600000,6.73,886725.94
1587012660000,6.73,886725.94
1587012660000,6.74,886726.94
1587012720000,6.74,886726.94
1587012720000,6.74,886726.94
1587012780000,6.74,886726.94
1587012780000,6.74,886726.94
1587012840000,6.74,886726.94
1587012840000,6.74,886726.94
1587012900000,6.74,886726.94
1587012900000,6.74,886726.94
1587012960000,6.74,886726.94
1587012960000,6.74,886726.94
1587013020000,6.74,886726.94
1587013020000,6.68,887234.95
1587013080000,6.68,887234.95
1587013080000,6.68,887234.95
1587013140000,6.68,887234.95
1587013200000,6.68,887234.95
1587013200000,6.68,887234.95
1587013260000,6.68,887234.95
1587013260000,6.68,887234.95
1587013320000,6.68,887234.95
1587013320000,6.68,887234.95
1587013380000,6.68,887234.95
1587013380000,6.68,887234.95
1587013440000,6.68,887234.95
1587013440000,6.68,887234.95
1587013500000,6.68,887234.95
1587013500000,6.68,887234.95
1587013560000,6.68,887234.95
1587013560000,6.68,887234.95
1587013620000,6.68,887234.95
1587013620000,6.68,887234.95
1587013680000,6.68,887234.95
1587013680000,6.68,887234.95
1587013740000,6.68,887234.95
1587013740000,6.68,887234.95
1587013800000,6.68,887230.23
1587013800000,6.68,887230.23
1587013860000,6.68,887230.23
1587013920000,6.68,887230.23
1587013920000,6.68,887230.23
1587013980000,6.68,887230.23
1587013980000,6.68,887230.23
1587014040000,6.68,887230.23
1587014040000,6.68,887230.23
1587014100000,6.68,887230.23
1587014100000,6.68,887230.23
1587014160000,6.68,887230.23
1587014160000,6.68,887230.23
1587014220000,6.68,887230.23
1587014220000,6.68,887230.23
1587014280000,6.68,887230.23
1587014280000,6.68,887230.23
1587014340000,6.68,887230.23
1587014340000,6.68,887230.23
1587014400000,6.68,887230.23
1587014400000,6.68,887230.23
1587014460000,6.68,887230.23
1587014460000,6.68,887230.23
1587014520000,6.68,887230.23
1587014520000,6.68,887230.23
1587014580000,6.68,887230.23
1587014580000,6.68,887230.23
1587014640000,6.68,887230.23
1587014700000,6.68,887230.23
1587014700000,6.68,887230.23
1587014760000,6.68,887230.23
1587014760000,6.68,887230.23
1587014820000,6.68,887230.23
1587014820000,6.68,887230.23
1587014880000,6.68,887230.23
1587014880000,6.68,887230.23
1587014940000,6.68,887230.23
1587014940000,6.68,887230.23
1587015000000,6.68,887230.23
1587015000000,6.68,887230.23
1587015060000,6.68,887230.23
1587015060000,6.68,887230.23
1587015120000,6.68,887230.23
1587015120000,6.68,887230.23
1587015180000,6.68,887230.23
1587015180000,6.68,887230.23
1587015240000,6.68,887230.23
1587015240000,6.68,887230.23
1587015300000,6.68,887230.23
1587015300000,6.68,887230.23
1587015360000,6.68,887230.23
1587015360000,6.68,887230.23
1587015420000,6.68,887230.23
1587015480000,6.68,886914.95
1587015480000,6.68,886914.95
1587015540000,6.68,886914.95
1587015540000,6.68,886914.95
1587015600000,6.68,886864.95
1587015600000,6.68,886864.95
1587015660000,6.68,886864.95
1587015660000,6.68,886864.95
1587015720000,6.68,886864.95
1587015720000,6.68,886864.95
1587015780000,6.68,886864.95
1587015780000,6.68,886863.07
1587015840000,6.68,886863.07
1587015840000,6.68,886863.07
1587015900000,6.68,886863.07
1587015900000,6.68,886863.07
1587015960000,6.68,886863.07
1587015960000,6.68,886863.07
1587016020000,6.68,886863.07
1587016020000,6.68,886863.07
1587016080000,6.68,886863.07
1587016080000,6.68,886863.07
1587016140000,6.68,886863.07
1587016140000,6.68,886863.07
1587016200000,6.68,886863.07
1587016260000,6.68,886863.07
1587016260000,6.68,886863.07
1587016320000,6.68,886863.07
1587016320000,6.68,886863.07
1587016380000,6.68,886863.07
1587016380000,6.68,886863.07
1587016440000,6.68,886863.07
1587016440000,6.68,886863.07
1587016500000,6.68,886863.07
1587016500000,6.68,886863.07
1587016560000,6.68,886863.07
1587016560000,6.68,886863.07
1587016620000,6.68,886863.07
1587016620000,6.68,886863.07
1587016680000,6.68,886863.07
1587016680000,6.68,886863.07
1587016740000,6.68,886863.07
1587016740000,6.68,886863.07
1587016800000,6.68,886863.07
1587016800000,6.68,886863.07
1587016860000,6.68,886863.07
1587016920000,6.68,886863.07
1587016920000,6.68,886863.07
1587016980000,6.68,886863.07
1587016980000,6.68,886863.07
1587017040000,6.68,886863.07
1587017040000,6.68,885890.66
1587017100000,6.68,885838.66
1587017100000,6.68,885838.66
1587017160000,6.68,885838.66
1587017160000,6.68,885838.66
1587017220000,6.68,885798.66
1587017220000,6.68,885798.66
1587017280000,6.71,887527.83
1587017280000,6.71,888200.04
1587017340000,6.71,888196.04
1587017340000,6.71,888932.19
1587017400000,6.71,888927.19
1587017400000,6.71,888922.19
1587017460000,6.71,888918.19
1587017520000,6.71,888918.19
1587017520000,6.71,888918.19
1587017580000,6.71,888918.19
1587017580000,6.71,888918.19
1587017640000,6.71,888918.19
1587017640000,6.71,888918.19
1587017700000,6.71,888918.19
1587017700000,6.71,888918.19
1587017760000,6.71,888918.19
1587017760000,6.71,888918.19
1587017820000,6.69,889904.75
1587017820000,6.69,889904.75
1587017880000,6.69,889904.75
1587017880000,6.69,889904.75
1587017940000,6.69,889904.75
1587017940000,6.69,889904.75
1587018000000,6.69,889612.92
1587018000000,6.69,889612.92
1587018060000,6.69,889612.92
1587018060000,6.69,889612.92
1587018120000,6.69,889612.92
1587018120000,6.69,889612.92
1587018180000,6.69,889612.92
1587018180000,6.69,889612.92
1587018240000,6.69,889612.92
1587018300000,6.69,889612.92
1587018300000,6.69,889612.92
1587018360000,6.69,889612.92
1587018360000,6.69,889612.92
1587018420000,6.69,889612.92
1587018420000,6.69,889612.92
1587018480000,6.69,889467.67
1587018480000,6.69,889467.67
1587018540000,6.69,889467.67
1587018540000,6.69,889467.67
1587018600000,6.62,909083.08
1587018600000,6.62,909083.08
1587018660000,6.62,909083.08
1587018660000,6.62,909083.08
1587018720000,6.62,909083.08
1587018720000,6.62,909083.08
1587018780000,6.62,909083.08
1587018780000,6.62,909083.08
1587018840000,6.62,909083.08
1587018840000,6.62,909083.08
1587018900000,6.62,909083.08
1587018900000,6.62,909083.08
1587018960000,6.62,909083.08
1587019020000,6.62,909083.08
1587019020000,6.73,909084.08
1587019080000,6.73,909084.08
1587019080000,6.73,909084.08
1587019140000,6.73,909084.08
1587019140000,6.73,909084.08
1587019200000,6.73,909084.08
1587019200000,6.73,909084.08
1587019260000,6.73,909084.08
1587019260000,6.73,909084.08
1587019320000,6.73,909084.08
1587019320000,6.73,909084.08
1587019380000,6.73,909084.08
1587019380000,6.73,909084.08
1587019440000,6.73,909084.08
1587019440000,6.73,909084.08
1587019500000,6.73,909084.08
1587019500000,6.73,909084.08
1587019560000,6.73,909084.08
1587019560000,6.73,909084.08
1587019620000,6.73,909084.08
1587019620000,6.73,909084.08
1587019680000,6.73,909084.08
1587019740000,6.73,909084.08
1587019740000,6.73,909084.08
1587019800000,6.73,909084.08
1587019800000,6.73,908974.08
1587019860000,6.67,909024.00
1587019860000,6.67,908924.00
1587019920000,6.67,909692.02
1587019920000,6.67,909692.02
1587019980000,6.67,909692.02
1587019980000,6.67,909692.02
1587020040000,6.67,909692.02
1587020040000,6.67,909692.02
1587020100000,6.67,909692.02
1587020100000,6.67,909692.02
1587020160000,6.67,909692.02
1587020160000,6.67,909692.02
1587020220000,6.67,909692.02
1587020220000,6.67,909692.02
1587020280000,6.67,909692.02
1587020280000,6.67,909692.02
1587020340000,6.67,909692.02
1587020340000,6.67,909692.02
1587020400000,6.67,909803.92
1587020460000,6.67,909803.92
1587020460000,6.67,909803.92
1587020520000,6.73,909820.32
1587020520000,6.73,909820.32
1587020580000,6.73,909820.32
1587020580000,6.73,909820.32
1587020640000,6.73,909820.32
1587020640000,6.73,909820.32
1587020700000,6.73,909820.32
1587020700000,6.73,910713.82
1587020760000,6.73,911788.91
1587020760000,6.73,912800.77
1587020820000,6.73,912800.77
1587020820000,6.73,912800.77
1587020880000,6.73,912800.77
1587020880000,6.73,912800.77
1587020940000,6.73,912800.77
1587020940000,6.73,912800.77
1587021000000,6.73,912800.77
1587021000000,6.73,912800.77
1587021060000,6.73,912588.74
1587021060000,6.73,912588.74
1587021120000,6.73,912588.74
1587021180000,6.73,912162.52
1587021180000,6.73,912159.52
1587021240000,6.72,912976.79
1587021240000,6.72,912976.79
1587021300000,6.72,912976.79
1587021300000,6.72,912976.79
1587021360000,6.72,912976.79
1587021360000,6.71,912979.14
1587021420000,6.71,912979.14
1587021420000,6.71,912979.14
1587021480000,6.71,912979.14
1587021480000,6.71,912979.14
1587021540000,6.71,912979.14
1587021540000,6.71,912985.81
1587021600000,6.71,912985.81
1587021600000,6.71,912985.81
1587021660000,6.71,912985.81
1587021660000,6.71,912985.81
1587021720000,6.71,912985.81
1587021720000,6.71,912985.81
1587021780000,6.71,912985.81
1587021780000,6.71,912979.10
1587021840000,6.65,913114.80
1587021840000,6.65,913114.80
1587021900000,6.65,913114.80
1587021960000,6.65,913114.80
1587021960000,6.65,913114.80
1587022020000,6.65,913114.80
1587022020000,6.65,913114.80
1587022080000,6.65,913114.80
1587022080000,6.72,913198.20
1587022140000,6.72,913198.20
1587022140000,6.72,913198.20
1587022200000,6.72,913198.20
1587022200000,6.72,913198.20
1587022260000,6.72,913198.20
1587022260000,6.72,913198.20
1587022320000,6.72,913198.20
1587022320000,6.72,913198.20
1587022380000,6.72,913198.20
1587022380000,6.72,913198.20
1587022440000,6.72,913198.20
1587022440000,6.72,913198.20
1587022500000,6.72,913198.20
1587022500000,6.72,913198.20
1587022560000,6.72,913198.20
1587022560000,6.72,913198.20
1587022620000,6.72,913198.20
1587022620000,6.72,913198.20
1587022680000,6.72,913198.20
1587022680000,6.72,913198.20
1587022740000,6.72,913198.20
1587022800000,6.69,913231.90
1587022800000,6.69,913231.90
1587022860000,6.69,913231.90
1587022860000,6.7,913306.52
1587022920000,6.68,913356.52
1587022920000,6.68,913356.52
1587022980000,6.68,913356.52
1587022980000,6.68,913356.52
1587023040000,6.68,913356.52
1587023040000,6.68,913356.52
1587023100000,6.68,913356.52
1587023100000,6.68,913356.52
1587023160000,6.67,913470.64
1587023160000,6.67,913470.64
1587023220000,6.67,913470.64
1587023220000,6.67,913470.64
1587023280000,6.67,913470.64
1587023280000,6.67,913470.64
1587023340000,6.67,913470.64
1587023340000,6.67,913470.64
1587023400000,6.67,913470.64
1587023460000,6.67,913470.64
1587023460000,6.67,913510.32
1587023520000,6.67,913510.32
1587023520000,6.69,913560.32
1587023580000,6.69,913610.32
1587023580000,6.69,913660.32
1587023640000,6.67,913700.00
1587023640000,6.67,913700.00
1587023700000,6.68,913774.84
1587023700000,6.68,913774.84
1587023760000,6.68,913774.84
1587023760000,6.68,910208.94
1587023820000,6.68,910208.94
1587023820000,6.68,910208.94
1587023880000,6.69,910208.94
1587023880000,6.7,910634.32
1587023940000,6.71,910635.32
1587023940000,6.71,910635.32
1587024000000,6.71,910635.32
1587024000000,6.71,910635.32
1587024060000,6.71,910635.32
1587024060000,6.71,910635.32
1587024120000,6.71,910635.32
1587024120000,6.71,910635.32
1587024180000,6.71,910635.32
1587024240000,6.69,911003.72
1587024240000,6.69,911003.72
1587024300000,6.67,911803.95
1587024300000,6.7,911935.78
1587024360000,6.7,911935.78
1587024360000,6.73,911936.78
1587024420000,6.73,911936.78
1587024420000,6.73,911936.78
1587024480000,6.73,911936.78
1587024480000,6.73,911936.78
1587024540000,6.73,911936.78
1587024540000,6.73,911936.78
1587024600000,6.73,911936.78
1587024600000,6.72,912011.18
1587024660000,6.72,912011.18
1587024660000,6.72,912011.18
1587024720000,6.72,912011.18
1587024720000,6.72,912011.18
1587024780000,6.72,912011.18
1587024780000,6.72,912011.18
1587024840000,6.72,912011.18
1587024840000,6.72,912011.18
1587024900000,6.72,912011.18
1587024960000,6.72,912011.18
1587024960000,6.72,912011.18
1587025020000,6.72,912011.18
1587025020000,6.72,912011.18
1587025080000,6.72,912011.18
1587025080000,6.72,912011.18
1587025140000,6.72,912011.18
1587025140000,6.72,912011.18
1587025200000,6.72,912045.14
1587025200000,6.72,912045.14
1587025260000,6.72,912045.14
1587025260000,6.72,912045.14
1587025320000,6.72,912045.14
1587025320000,6.72,912045.14
1587025380000,6.72,912045.14
1587025380000,6.72,912045.14
1587025440000,6.72,912045.14
1587025440000,6.72,912045.14
1587025500000,6.72,912045.14
1587025500000,6.72,912203.58
1587025560000,6.72,912203.58
1587025560000,6.72,912203.58
1587025620000,6.72,912175.58
1587025680000,6.72,912173.58
1587025680000,6.72,912149.58
1587025740000,6.72,912137.58
1587025740000,6.72,912137.58
1587025800000,6.73,912375.17
1587025800000,6.73,912390.01
1587025860000,6.73,912390.01
1587025860000,6.73,912390.01
1587025920000,6.73,912637.78
1587025920000,6.73,912759.26
1587025980000,6.73,912759.26
1587025980000,6.73,912785.97
1587026040000,6.73,912780.97
1587026040000,6.73,912787.97
1587026100000,6.74,913831.91
1587026100000,6.73,913866.69
1587026160000,6.74,913861.69
1587026160000,6.73,913726.91
1587026220000,6.74,913723.91
1587026220000,6.74,913720.91
1587026280000,6.74,913715.91
1587026280000,6.74,913713.91
1587026340000,6.74,913713.91
1587026340000,6.74,913713.91
1587026400000,6.74,913712.52
1587026460000,6.74,913712.52
1587026460000,6.74,913712.52
1587026520000,6.74,913712.52
1587026520000,6.74,913691.52
1587026580000,6.73,913706.36
1587026580000,6.73,913706.36
1587026640000,6.73,913711.25
1587026640000,6.72,913848.66
1587026700000,6.73,913907.84
1587026700000,6.72,913968.09
1587026760000,6.72,913970.09
1587026760000,6.72,913970.09
1587026820000,6.72,913995.51
1587026820000,6.72,913995.51
1587026880000,6.72,913995.51
1587026880000,6.72,913995.51
1587026940000,6.72,913995.51
1587026940000,6.72,913995.51
1587027000000,6.72,913995.51
1587027000000,6.7,914070.13
1587027060000,6.72,914071.13
1587027060000,6.72,914086.01
1587027120000,6.72,914086.01
1587027120000,6.72,914086.01
1587027180000,6.72,914135.56
1587027240000,6.72,914150.44
1587027240000,6.72,914135.80
1587027300000,6.72,914135.80
1587027300000,6.72,914135.80
1587027360000,6.72,914135.80
1587027360000,6.72,914135.80
1587027420000,6.69,914286.14
1587027420000,6.69,914370.90
1587027480000,6.69,914593.70
1587027480000,6.69,914593.70
1587027540000,6.69,914593.70
1587027600000,6.71,913738.30
1587027720000,6.71,913738.30
1587027780000,6.71,913880.30
1587027840000,6.72,914193.15
1587027840000,6.72,910929.15
1587028320000,6.72,911564.08
1587028440000,6.72,912755.83
1587028440000,6.72,912755.83
1587028620000,6.7,913191.54
1587029520000,6.75,919393.23
1587029520000,6.75,919393.23
1587029580000,6.75,919393.23
1587029580000,6.75,922188.82
1587029640000,6.75,922188.82
1587029640000,6.75,922188.82
1587029700000,6.75,922188.82
1587029700000,6.75,921968.55
1587029760000,6.75,922116.69
1587029760000,6.75,922116.69
1587029820000,6.75,922116.69
1587029880000,6.75,922313.40
1587030720000,6.71,933175.30
1587030720000,6.71,934154.30
1587030780000,6.71,934154.30
1587030780000,6.71,934154.30
1587030840000,6.71,934163.30
1587030840000,6.77,937044.65
1587030900000,6.77,937296.07
1587030900000,6.79,941079.04
1587030960000,6.8,942716.21
1587030960000,6.79,947331.95
1587031020000,6.79,947037.84
1587031020000,6.8,949321.47
1587031080000,6.8,951441.55
1587031080000,6.8,951440.55
1587031140000,6.79,952530.62
1587031140000,6.79,955346.65
1587031200000,6.79,955346.65
1587031200000,6.79,956051.46
1587031260000,6.79,955492.55
1587031320000,6.8,955992.96
1587031320000,6.8,955992.96
1587031380000,6.8,956049.62
1587031380000,6.8,956234.17
1587031440000,6.8,956234.17
1587031440000,6.8,955625.38
1587031500000,6.78,955654.08
1587031500000,6.78,955654.08
1587031560000,6.77,958379.13
1587031560000,6.8,959093.28
1587031620000,6.81,959533.53
1587031620000,6.81,959533.53
1587031680000,6.79,959298.84
